t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
9.970001220703125,-10.592341306654944,5.637195968602222e-15,0.7322863646808454,4.508753489549634e-13,0.7322863646808454,-10.594464965167626,-0.0013717178080283612,0.7231152177458615,0.0028083020108521897,0.723120670908963
9.980001211166382,-10.585013864105239,9.483185831639326e-15,0.7331166292737196,3.2064964691035213e-13,0.7331166292737196,-10.587232753287925,-0.0013436668705548733,0.7235064615803467,0.0028021049457414796,0.7235118877673267
9.990007638931274,-10.577675825256005,1.2098151443359003e-14,0.7334963228569622,2.0435114143564706e-13,0.7334963228569622,-10.579989595236837,-0.0013156649639903797,0.7241227832271792,0.0027939346183424247,0.7241281732257956
9.999996662139893,-10.57034877446559,1.361776298717186e-14,0.7334252976496017,1.022275942165683e-13,0.7334252976496017,-10.572751804535002,-0.0012878029771536375,0.7249658755599584,0.002783900780791756,0.7249712206908453
10.010003089904785,-10.563012004316931,1.418723228776756e-14,0.7329032950201378,1.392798571498513e-14,0.7329032950201378,-10.565493002216725,-0.0012600063837472776,0.7260256222765429,0.002772053123644547,0.726030914273326
10.019996166229248,-10.555692655614187,1.3944062093076274e-14,0.7319316747084941,-6.026744419258351e-14,0.7319316747084941,-10.558231235907325,-0.0012323695577437681,0.7272679300511987,0.002758505569240349,0.7272731614970614
10.029998064041138,-10.548378687943885,1.3028204074717043e-14,0.730508550329614,-1.205359881126747e-13,0.730508550329614,-10.550949793473068,-0.0012048517483812472,0.7286458480009784,0.0027433099524581425,0.72865101218523
10.039966583251953,-10.541105564268076,1.1585132876016413e-14,0.7286416078596623,-1.6667318742401266e-13,0.7286416078596623,-10.54367954796865,-0.0011775884724108314,0.7300868204213541,0.0027266174435686534,0.7300919118820904
10.050001621246338,-10.533804886450534,9.738198808068372e-15,0.7263098626132185,-1.990724251264946e-13,0.7263098626132185,-10.536345352413765,-0.001150315664841484,0.7315248306967488,0.0027083227823121976,0.7315298441883284
10.059991359710693,-10.526562716015262,7.646710611463321e-15,0.7235379042276143,-2.173274573601579e-13,0.7235379042276143,-10.529030588683037,-0.0011233560611991402,0.7328515821987289,0.0026887041824708883,0.7328565143746497
10.069998264312744,-10.519338070633921,5.438798899324683e-15,0.7203102647134267,-2.2161183539382083e-13,0.7203102647134267,-10.521694222010437,-0.001096565472620981,0.7339756457652329,0.0026677253344539464,0.7339804938381882
10.07996940612793,-10.51217374313928,3.265751021755523e-15,0.716645360142517,-2.119420355590254e-13,0.716645360142517,-10.514368827682617,-0.001070065774223504,0.7347905516043726,0.0026455458506578705,0.7347953141112878
10.09000539779663,-10.50500186929027,1.2462485304653898e-15,0.7125041163396677,-1.881591037620563e-13,0.7125041163396677,-10.50699245590955,-0.0010436337434269831,0.735198528984795,0.0026220283927790183,0.7352032046001289
10.100004196166992,-10.497900074361056,-4.588308290511025e-16,0.7079915370779299,-1.5109322942196398e-13,0.7079915370779299,-10.499641121160018,-0.0010175374965675562,0.7350961636781688,0.0025974646122655497,0.7351007527385434
10.110014200210571,-10.49083245466876,-1.7775965067175705e-15,0.704329415421375,-1.130243997449635e-13,0.704329415421375,-10.492289151657028,-0.0009916762227434237,0.734394364796963,0.002571819612326627,0.7343988679877258
10.120030641555786,-10.483790446387735,-2.734711233930474e-15,0.7019971868705119,-7.871746741133857e-14,0.7019971868705119,-10.48493816205193,-0.0009660441126035079,0.7330144970585273,0.002545138234783901,0.7330189155994543
10.130009174346924,-10.476791547362625,-3.365342543408338e-15,0.7009988162387015,-4.8305124296371803e-14,0.7009988162387015,-10.477630764876338,-0.0009407740581379581,0.7309185343594914,0.002517618747159064,0.7309228702636025
10.139987468719482,-10.469796354874891,-3.711241130975917e-15,0.7013229807608675,-2.1652383870921758e-14,0.7013229807608675,-10.470350823934295,-0.0009157930233476068,0.7281006399857374,0.002489242946094655,0.7281048951065258
10.149978637695312,-10.462782085225486,-3.809927077639029e-15,0.7029726419478903,1.2700312992902977e-15,0.7029726419478903,-10.463093442844505,-0.0008910687550811913,0.7246059964588782,0.0024600264557317337,0.7246101723232476
10.159977912902832,-10.455739211423982,-3.698252326197339e-15,0.7059510817797942,2.043797453570147e-14,0.7059510817797942,-10.455867705390817,-0.000866619235753137,0.7205425399862936,0.0024300398329054986,0.7205466376463698
10.170002460479736,-10.448641799773892,-3.412868435582062e-15,0.7102702151649549,3.586655240661818e-14,0.7102702151649549,-10.44867084662718,-0.0008424264518525393,0.7160692047238468,0.0023993069578926267,0.7160732243477064
10.180014848709106,-10.441503105737723,-2.992408853240968e-15,0.715916475575764,4.7490226879144715e-14,0.715916475575764,-10.441521514838179,-0.0008185500532416451,0.7114122036712004,0.0023679484227129986,0.7114161445399212
10.1899995803833,-10.43432123738323,-2.4760433750180614e-15,0.7228731514862141,5.531354069264421e-14,0.7228731514862141,-10.434441040549979,-0.0007950645339521031,0.7068453860017992,0.002336109910118791,0.7068492463895995
10.200014114379883,-10.427041538723374,-1.898583337560952e-15,0.7311806872388054,5.938034967140455e-14,0.7311806872388054,-10.4273838958011,-0.0007718318655692692,0.7026343498795827,0.0023036404054251397,0.7026381261999817
10.20997667312622,-10.419710403483565,-1.302446145945036e-15,0.7407669615172636,5.96700086368232e-14,0.7407669615172636,-10.420401136012494,-0.0007490416377227901,0.6991240317473993,0.0022708397269089273,0.6991277197192255
10.220017671585083,-10.412218420747191,-7.176912010943118e-16,0.7517623716500821,5.617139253162252e-14,0.7517623716500821,-10.413394729875112,-0.0007264077054550137,0.6966015058814701,0.0022373161312588467,0.6966050987322753
10.230020523071289,-10.404638185799605,-1.8901698404007465e-16,0.7640479643307557,4.8902034327470776e-14,0.7640479643307557,-10.406434081583145,-0.0007041977718321723,0.6954274017773104,0.002203483832852256,0.6954308926728395
10.24001669883728,-10.39693472944652,2.4871174208056915e-16,0.7770945579633868,3.8433822973162807e-14,0.7770945579633868,-10.399481627140705,-0.0006823422126458761,0.6959066188070664,0.002169262151943665,0.6959099997828508
10.25001072883606,-10.389114234025099,5.816380186078493e-16,0.7873794905585232,2.836228520280726e-14,0.7873794905585232,-10.392516187209116,-0.0006608346677883226,0.6983341389615979,0.00213466589934536,0.6983374015744381
10.260011196136475,-10.381202623901206,8.191605156958806e-16,0.794290069874656,1.9310698015314165e-14,0.794290069874656,-10.385511359232225,-0.0006396617106549107,0.7029617277218301,0.0020997186929078747,0.7029648636029042
10.270013093948364,-10.373237832377516,9.713107256852508e-16,0.7978186693349139,1.1285076671145205e-14,0.7978186693349139,-10.378448130852036,-0.0006188382302059568,0.7099343936563374,0.002064517355379804,0.7099373954991398
10.280029535293579,-10.365242872871152,1.0483902565277144e-15,0.797961940171118,4.277018633666929e-15,0.797961940171118,-10.371291614973416,-0.0005983345747273095,0.719260781381755,0.00202909522443695,0.7192636435002971
10.290016889572144,-10.357286776777801,1.0604821511030528e-15,0.7947266312151229,-1.6848587905524548e-15,0.7947266312151229,-10.364053690407026,-0.000578248774515062,0.7307004697290526,0.001993707984871339,0.7307031896288582
10.30001163482666,-10.349373802458974,1.0180948392298206e-15,0.7881117535196444,-6.625969054460772e-15,0.7881117535196444,-10.356684579263566,-0.0005584961350418724,0.7439236571336372,0.0019582848653920543,0.7439262345976914
10.310010433197021,-10.341540945941386,9.314086102888384e-16,0.7781141661712752,-1.0542608601286071e-14,0.7781141661712752,-10.349174747273759,-0.0005390925883579691,0.7583822571668467,0.001922923521616993,0.7583846950066643
10.32001280784607,-10.333821980173894,8.106409494386835e-16,0.7647298334911528,-1.3433681460852871e-14,0.7647298334911528,-10.341514161886955,-0.0005200351646181477,0.773397355627876,0.0018876829216988916,0.7733996593217534
10.330012083053589,-10.326256264769022,6.661432170166815e-16,0.747968034858223,-1.5297022456250337e-14,0.747968034858223,-10.333706445825987,-0.0005013353325140951,0.7881732677562081,0.0018526451355774859,0.7881754451259553
10.340015649795532,-10.318871881747821,5.080757707746858e-16,0.7278154045399627,-1.6133888437174625e-14,0.7278154045399627,-10.325751983469724,-0.0004829763275028933,0.801870029583069,0.0018178357988967928,0.8018720900932664
10.350013017654419,-10.311710316498699,3.4687323031239445e-16,0.7042938912135066,-1.594367049854167e-14,0.7042938912135066,-10.3176749589981,-0.00046497579363510795,0.8135906839435122,0.0017833391531231252,0.8135926384242959
10.360016584396362,-10.304796702868705,1.9261325526555084e-16,0.6773749340646933,-1.4726143667193365e-14,0.6773749340646933,-10.309488854156518,-0.0004473070079377145,0.8224590605684028,0.0017491414219040617,0.8224609205346923
10.370018005371094,-10.298170744954689,5.570005333974823e-17,0.64707888808801,-1.248172745557511e-14,0.64707888808801,-10.301235040832946,-0.00042998483852967864,0.8275756984310425,0.0017152862319877377,0.8275774760350147
10.380022525787354,-10.291853631123383,-5.4426104782224134e-17,0.6172807945028207,-9.536155468116862e-15,0.6172807945028207,-10.292948088799957,-0.0004129907529185601,0.8280601960306428,0.0016817209029551532,0.8280619037460316
10.3900146484375,-10.285786373689074,-1.3595559514938762e-16,0.5991724336544597,-6.8317296305503066e-15,0.5991724336544597,-10.284694447730253,-0.0003963539008881891,0.8231075578335397,0.001648539152709396,0.8231092086983549
10.400016069412231,-10.27983302265706,-1.919794755225534e-16,0.5934046302935785,-4.4209786455216135e-15,0.5934046302935785,-10.276511235339042,-0.00038002854279131567,0.8121023615216914,0.0016158733804125436,0.8121039691048736
10.410014390945435,-10.273877277892502,-2.2536755362538803e-16,0.5999957241697664,-2.3070630186484812e-15,0.5999957241697664,-10.268472424836496,-0.00036403180562606793,0.7949223686376445,0.001584217083285055,0.7949239472454268
10.420038223266602,-10.267778168454605,-2.3911246295188566e-16,0.6190060125156432,-4.850057300099431e-16,0.6190060125156432,-10.260614760191734,-0.00034830521642460754,0.7720844533863875,0.001554024898519538,0.7720860173286019
10.430015802383423,-10.261456162177678,-2.361326849226795e-16,0.6502620109191211,1.0331430763550235e-15,0.6502620109191211,-10.253042364294052,-0.0003329407169049885,0.7452532481005704,0.0015261487125972173,0.745254810742167
10.440030097961426,-10.254735702239639,-2.1939422308375592e-16,0.6940035919901902,2.260332721725207e-15,0.6940035919901902,-10.24572428846448,-0.00031778756928072926,0.7160270542810808,0.0015004819103879375,0.7160286264587508
10.4500093460083,-10.24754114266635,-1.9196429445240928e-16,0.749923829439812,3.1877918315862022e-15,0.749923829439812,-10.238727669797852,-0.00030293578388381875,0.6865314547792936,0.0014767744513938378,0.686533043097092
10.4600191116333,-10.239702448551505,-1.566354902338127e-16,0.8183774521699951,3.821742878837296e-15,0.8183774521699951,-10.231996666212114,-0.00028826607085414413,0.6586144153239153,0.0014539391692270421,0.6586160201601314
10.470019102096558,-10.231125175043704,-1.1648602344018562e-16,0.8991311624402608,4.158757335601849e-15,0.8991311624402608,-10.225536935282785,-0.0002738441970859875,0.6341368373818776,0.0014303820297723716,0.6341384505905954
10.48001217842102,-10.221685427985914,-7.447640962120536e-17,0.9921756877577423,4.199655692688604e-15,0.9921756877577423,-10.219302358582096,-0.00025967846278663535,0.614439966132788,0.001403787607498554,0.6144415697207576
10.49001431465149,-10.211244194105658,-3.349999612415278e-17,1.097664459731284,3.944405691482832e-15,1.097664459731284,-10.21323128105462,-0.0002457940652300523,0.6006333134535529,0.0013713725623335003,0.6006348790179427
10.50001072883606,-10.199693124086862,3.4215166660703756e-18,1.2154454790566,3.3932449868105255e-15,1.2154454790566,-10.207266837005646,-0.00023228260521070755,0.5939322706165745,0.001329972797704162,0.5939337596966539
10.510010480880737,-10.186898536647215,3.336242137253014e-17,1.3456215881276878,2.5457849181463165e-15,1.3456215881276878,-10.201325598854444,-0.00021924203795330906,0.5959861260803617,0.001275715516747002,0.5959874914210502
10.520014524459839,-10.172801698334307,5.391859389087076e-17,1.4660122587064273,1.5858518684621143e-15,1.4660122587064273,-10.195307634968898,-0.00020682208858110212,0.6092593477189807,0.001204025443372926,0.6092605374223954
10.53001093864441,-10.157712643929951,6.555675272689838e-17,1.5461710958578765,7.660952481813663e-16,1.5461710958578765,-10.18909316323202,-0.00019523081118592113,0.6366290018134338,0.0011114427803123274,0.6366299720049498
10.54002857208252,-10.14199001963063,6.970614492525943e-17,1.5860712601354052,8.589700292373902e-17,1.5860712601354052,-10.182512959931069,-0.00018464980770503553,0.6798895178234357,0.0009983333927406513,0.679890250787395
10.550010204315186,-10.126127662021926,6.776638015550042e-17,1.585574190645067,-4.511623898312418e-16,1.585574190645067,-10.175448057092764,-0.0001753102288249785,0.7376826210441977,0.0008711110997053947,0.7376831353807577
10.560009241104126,-10.110443536606498,6.11518429232013e-17,1.5447889009091642,-8.483657588510143e-16,1.5447889009091642,-10.167742326374592,-0.00016725061416571983,0.8042464419030593,0.0007421968181522006,0.8042467843702253
10.570014476776123,-10.095359993892721,5.1263522722267884e-17,1.4636195491065767,-1.1047513794668316e-15,1.4636195491065767,-10.15935687679728,-0.00016042708972097036,0.8715413350288032,0.0006246011142725953,0.8715415588429163
10.580013275146484,-10.081299238763227,3.9523793655168837e-17,1.3421704734061575,-1.220007879208749e-15,1.3421704734061575,-10.150336046023703,-0.00015467827046990269,0.9304665807154214,0.0005302339789309171,0.9304667317944905
10.590029239654541,-10.06863395769294,2.731546738117286e-17,1.180087065440032,-1.1941805997224573e-15,1.180087065440032,-10.140773620844648,-0.00014972964786650727,0.9773175929258604,0.00046147187150281563,0.9773177018752326
10.600011110305786,-10.05782820207881,1.6109150148445155e-17,0.978333115948516,-1.027830277185831e-15,0.978333115948516,-10.130821734310853,-0.0001453910824655802,1.0153614730186877,0.000410064876367366,1.0153615558232851
10.610010623931885,-10.049105710807797,6.948682779801402e-18,0.7703913094053427,-8.087161630875635e-16,0.7703913094053427,-10.120507644485945,-0.0001414997092172458,1.0465632760370145,0.00036966856539460177,1.0465633413244402
10.620020866394043,-10.042331929984153,-1.5834152835862733e-19,0.5871401328949141,-6.156193512258573e-16,0.5871401328949141,-10.109900801106933,-0.00013797679489119518,1.0720140461343783,0.00033472060383460693,1.0720140983901674
10.630011796951294,-10.037275976533584,-5.455302981772096e-18,0.4290930389877345,-4.490808805821875e-16,0.4290930389877345,-10.099081767037237,-0.00013480456538440293,1.0926975341578187,0.00029974229289796183,1.09269757526958
10.640011072158813,-10.03367266952451,-9.22154785976303e-18,0.29577926051913384,-3.086046909395193e-16,0.29577926051913384,-10.088068813391288,-0.00013200120775183104,1.1095373135023476,0.00025980813910902805,1.1095373439205531
10.650015830993652,-10.031276960039227,-1.1715298936234919e-17,0.18728030989895658,-1.9427667433920433e-16,0.18728030989895658,-10.076897229870461,-0.00012963697834926603,1.1232328050586073,0.0002111023128111794,1.1232328248960737
10.65998888015747,-10.029845522601528,-1.3193071470316097e-17,0.10390715231364452,-1.0642450176096125e-16,0.10390715231364452,-10.065637721565917,-0.00012781978595812477,1.1342980269499403,0.00015107040855436585,1.1342980370100249
10.669981479644775,-10.029121299373674,-1.3925576967096448e-17,0.04518251776791645,-4.4545262650771435e-17,0.04518251776791645,-10.054254920211672,-0.00012669067856094438,1.1441375595777303,6.935772141511919e-05,1.144137561679966
10.679982662200928,-10.028859697761284,-1.4170585151177064e-17,0.011278267892613164,-8.820052192753055e-18,0.011278267892613164,-10.042761311096967,-0.00012658918270368034,1.15439549199149,-5.951202614724086e-05,1.1543954935254883
10.689986228942871,-10.028815643409924,-1.4190572780857212e-17,0.0,0.0,0.0,-10.031161526958048,-0.000128148348061056,1.1652572591514838,-0.00026891773600470616,1.1652572901818625
10.699945211410522,-10.028815643409924,-1.4190572780857212e-17,0.0,0.0,0.0,-10.019503289655772,-0.00013233258924488003,1.1756181939900632,-0.0005939280645868776,1.175618344017736
