t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,ax_ref,ay_ref,a_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
17.050124645233154,-10.676119001577304,-0.10002235718495961,0.4196923678413568,-0.00018582226843209517,0.4196924089785282,2.5328227702085386e-06,0.006354630560007178,0.0063546310647722365,-10.676715932324399,-0.10094206893621574,0.4196269142650023,-0.01802647941164666,0.4200139296922736
17.06002378463745,-10.671964390677093,-0.1000238931949806,0.4196924118635451,-0.00012530437352922786,0.4196924305691319,6.361284381960713e-06,0.005872218287964801,0.005872221733504896,-10.672548997426132,-0.10111747679418416,0.4196295464984877,-0.017294658761492034,0.4199857872788113
17.070024728775024,-10.667767080898226,-0.10002486081324916,0.41969249482304344,-6.901387453037879e-05,0.41969250049733464,1.0229092299128098e-05,0.005384848113110088,0.0053848578287262645,-10.668352840913665,-0.1012866107903916,0.41963186927147983,-0.016528730058717984,0.41995726523734567
17.080040454864502,-10.663563527588284,-0.1000252901090399,0.4196926166738918,-1.7524684989730102e-05,0.4196926170397722,1.4102652665717175e-05,0.00489675309039826,0.004896773398181411,-10.66414990130115,-0.1014482041902439,0.4196336507421703,-0.015735801642412804,0.4199285847480868
17.090144157409668,-10.659323138107252,-0.10002522561286499,0.4196927789007048,2.9462588920926603e-05,0.4196927799348471,1.801015611929671e-05,0.0044043810072439465,0.004404417830167188,-10.659924437713977,-0.10160253632020128,0.41963473255602207,-0.014917618373742603,0.41989980245924
17.100001573562622,-10.655186065545935,-0.10002472898605547,0.4196929752233009,7.05106296389557e-05,0.41969298114637943,2.1822451777988933e-05,0.003924005755534081,0.003924066435327797,-10.655762195499893,-0.10174645718231465,0.41963501419028626,-0.014097279597620332,0.41987174044764575
17.11006808280945,-10.650961235531748,-0.10002382866026899,0.419693214493674,0.0001075424056537335,0.41969322827203454,2.571561355603416e-05,0.0034334408213030224,0.003433537121711448,-10.651561137478424,-0.10188340695559578,0.4196344834888842,-0.013261806377450691,0.41984398916904314
17.119994401931763,-10.646795163777657,-0.1000225999318883,0.4196934888127584,0.00013922341527179387,0.4196935119047998,2.955462751298228e-05,0.002949698881802122,0.0029498469399804658,-10.647386080435398,-0.10201122214206225,0.41963323215879195,-0.012431612775189308,0.4198173347162154
17.1299991607666,-10.642596248910749,-0.10002106755099305,0.41969380385385396,0.00016629538398486954,0.4196938367994841,3.3423903515265367e-05,0.0024621437182109295,0.0024623705745585368,-10.643187359686282,-0.10213146302505309,0.41963156797714746,-0.011604550991432523,0.41979199426224423
17.140069246292114,-10.638369920053092,-0.10001927640889335,0.419694160042429,0.00018861836114509876,0.4196942024267266,3.731843823908569e-05,0.001971405783449129,0.001971758968243654,-10.63896777025575,-0.10224402945769419,0.41962980041426035,-0.010788918215056025,0.4197684720795062
17.15002751350403,-10.634190446727697,-0.10001730834641527,0.41969455085000695,0.00020583397323922756,0.41969460132436015,4.116979246469941e-05,0.0014861088859394267,0.0014866790415821805,-10.634785857664276,-0.10234761772384406,0.419628146160264,-0.010002876388657302,0.41974735089806897
17.15995955467224,-10.63002208326228,-0.10001519868593743,0.4196949788187413,0.00021819029773796056,0.41969503553493426,4.5010905288327386e-05,0.0010021024749232233,0.0010031128310624502,-10.630614591476874,-0.10244326073642471,0.41962652994651906,-0.009247193580649944,0.4197284065012456
17.169996976852417,-10.625809337179946,-0.10001296630320955,0.41969545010472287,0.00022579403287801365,0.41969551084274326,4.889291217201679e-05,0.0005129431334540357,0.0005152680613217796,-10.62640243721649,-0.10253239928634461,0.41962490251569723,-0.008517913402099616,0.4197113456413039
17.17999815940857,-10.62161194872235,-0.10001069060293023,0.4196959584253469,0.00022848686332989723,0.4196960206206597,5.276076263116668e-05,2.5567598019403956e-05,5.862934539890535e-05,-10.622204408819895,-0.1026141364139711,0.4196234767844243,-0.00782897692706526,0.41969650361704564
17.189995288848877,-10.617416150673705,-0.10000841320578205,0.4196965052131524,0.00022630719284694281,0.41969656622741053,5.6627142684728946e-05,-0.0004616226562834621,0.0004650829066766871,-10.618009684700706,-0.1026891247606891,0.4196223705638286,-0.007181102360246443,0.4196838120641722
17.199995517730713,-10.613219134880291,-0.10000618131208205,0.4196970908287401,0.00021925423091181094,0.4196971480991091,6.049463965868476e-05,-0.0009489536501729771,0.000950879924913788,-10.613813667342395,-0.10275786675673723,0.419621491033883,-0.006575033374428439,0.4196729998479459
17.209949731826782,-10.609041336451652,-0.10000405381365648,0.41969771217216506,0.00020739363850923832,0.4196977634139486,6.434442253819182e-05,-0.0014340525473571302,0.0014354953546749107,-10.609636151806411,-0.10282048904685812,0.41962092910433524,-0.006013682186065482,0.419664018609912
17.219993591308594,-10.604825938004701,-0.1000020513388263,0.4196983779474372,0.00019053212116754758,0.4196984211957427,6.822884735342438e-05,-0.0019235165646903241,0.0019247262533277929,-10.60542255000538,-0.1028782118763622,0.4196207624321861,-0.0054889895697942045,0.4196566611775232
17.230064392089844,-10.600599247386187,-0.1000002383708221,0.41969908467661526,0.00016868958376144776,0.4196991185773022,7.212367136272109e-05,-0.0024142909513949883,0.0024153680096330155,-10.601202915749774,-0.10293093255426139,0.4196210276473444,-0.005003631318851474,0.41965085865536883
17.240040063858032,-10.596412434557326,-0.09999867724894551,0.4196997565471062,0.00014446552779113966,0.4196997814104612,6.033817373527483e-05,-0.0023657778588465116,0.002366547183687258,-10.59702340569309,-0.10297853402861702,0.4196216972647037,-0.004559705330905136,0.4196464699339378
17.25003719329834,-10.592216703808873,-0.09999734894753053,0.4197002876223228,0.00012150525980116834,0.4197003052105021,4.590900935468799e-05,-0.002227665255689912,0.0022281382651325593,-10.592826379281762,-0.10302205240232302,0.41962273613573925,-0.004147681504916876,0.41964323412145044
17.26005721092224,-10.588011296889949,-0.09999624097575469,0.4197006751745821,9.987755206899422e-05,0.4197006870586769,3.14465843463643e-05,-0.0020892342895458106,0.0020894709388457745,-10.588618235971147,-0.10306170109086377,0.41962404217023114,-0.0037648810304002343,0.4196409311500214
17.269989252090454,-10.583842840640106,-0.099995349784168,0.419700916312052,7.980874313054222e-05,0.41970092390011665,1.7111243687592375e-05,-0.0019520197452175608,0.0019520947416505601,-10.58444223165069,-0.10309738912872687,0.4196252915035949,-0.003411132570008504,0.4196391558170986
17.28005623817444,-10.579617674799668,-0.09999464290837319,0.41970101543322536,6.085766377018203e-05,0.41970101984547964,2.580884381147449e-06,-0.0018129385277831098,0.001812940364845071,-10.580226483960248,-0.10312995978301014,0.4196262775572532,-0.0030764745663216823,0.41963755493558264
17.28999090194702,-10.575448031358563,-0.09999412551078879,0.4197009698442,4.352828413554114e-05,0.41970097210141605,-1.1758532306643146e-05,-0.0016756849686537629,0.0016757262238367486,-10.576049376959942,-0.10315901225218868,0.41962698413135957,-0.0027632297992699066,0.41963608192111396
17.300041437149048,-10.571229873766331,-0.09999377032775375,0.41970077876957385,2.7384747797446477e-05,0.4197007796629775,-2.626479339052162e-05,-0.001536834413797013,0.0015370588325768976,-10.571841885248686,-0.10318520025003336,0.4196273104403703,-0.002462460065068284,0.4196345354912903
17.310014247894287,-10.567044256103998,-0.0999935713647474,0.41970044505780496,1.2745133902308852e-05,0.4197004452513221,-4.065915852901352e-05,-0.0013990549008864482,0.0013996455918791288,-10.567647131092455,-0.10320836603707678,0.41962735529049683,-0.002173950234226444,0.4196329865104956
17.319992303848267,-10.562856504114205,-0.09999351155166211,0.4196999675124593,-5.268495295932798e-07,0.41969996751279,-5.506087755131057e-05,-0.0012612049983116696,0.0012624063323680925,-10.56346035963286,-0.10322865481443966,0.41962725023128056,-0.0018943335460777275,0.4196315260275967
17.330073356628418,-10.558625500454102,-0.09999357859015391,0.4196993391003697,-1.253907960788389e-05,0.4196993392876806,-6.961135864265675e-05,-0.001121931179835359,0.0011240886591096083,-10.559236570492796,-0.10324632636964869,0.419627095791935,-0.0016181997080156466,0.41963021589617305
17.340054035186768,-10.554436539617905,-0.09999375733383223,0.4196985724266453,-2.30487972541077e-05,0.4196985730595365,-8.401727782233497e-05,-0.0009840410743316868,0.0009876212527809107,-10.555050112487914,-0.10326112401400428,0.4196269171089331,-0.001348486304259015,0.4196290838081414
17.34999108314514,-10.550265989634795,-0.09999403269520232,0.4196976662834888,-3.214513722098082e-05,0.4196976675145057,-9.835991030072565e-05,-0.0008467567344031702,0.0008524503734596447,-10.55087208325504,-0.10327322204435399,0.41962651997467876,-0.0010819362371632443,0.4196279147674529
17.35998821258545,-10.546070225597662,-0.09999439406698554,0.419696610841234,-3.991989388460142e-05,0.4196966127397458,-0.0001127892882975665,-0.0007086420865615046,0.000717561865208091,-10.546676092549347,-0.10328271012349668,0.4196257811527771,-0.0008160787212042236,0.41962657469773956
17.369988441467285,-10.541873227596689,-0.09999482639962387,0.4196954107692483,-4.631559411974661e-05,0.4196954133248329,-0.00012722294872290912,-0.0005704864483109281,0.0005845001851053336,-10.542479736828128,-0.1032895481548922,0.41962479370735406,-0.0005517515552709652,0.41962515644765414
17.380032777786255,-10.537657673793797,-0.09999531805333788,0.41969406009063337,-5.134883962894093e-05,0.41969406323185404,-0.00014172046741734915,-0.0004317195735711488,0.00045438582844257644,-10.538263989150833,-0.1032937638800515,0.41962350369421964,-0.000287945906355582,0.41962360248853703
17.390029907226562,-10.533461873269722,-0.09999585067676242,0.4196925711397609,-5.49744710076094e-05,0.4196925747402445,-0.0001561501023310289,-0.00029360246658129716,0.0003325436254698209,-10.534069261985836,-0.10329533979966107,0.41962202231729917,-2.775168903320743e-05,0.4196220232349777
17.399999618530273,-10.529277715470037,-0.09999641105944325,0.4196909426566721,-5.721499122629456e-05,0.4196909465566315,-0.00017053975059175028,-0.00015586810252692942,0.00023103824773669352,-10.529885855802918,-0.10329433681878089,0.4196202629201985,0.00022858929051745383,0.41962032518251574
17.41002583503723,-10.525069773628527,-0.09999699022823841,0.419689160224737,-5.808336150857202e-05,0.41968916424399366,-0.00018501125284742264,-1.735025108387674e-05,0.00018582302035228713,-10.52567905580695,-0.1032907695213211,0.41961817492014675,0.0004820922069541666,0.41961845185383695
17.420027017593384,-10.520872462597044,-0.09999756968562527,0.4196872377407226,-5.7565968576055496e-05,0.419687241688711,-0.00019944625847781366,0.00012081826315633545,0.00023318632621342183,-10.52148321309087,-0.10328470718837397,0.4196159826098011,0.000729463358157574,0.41961661666142325
17.43012833595276,-10.516633047295052,-0.09999814264473661,0.4196851494171526,-5.564068494038052e-05,0.4196851531054959,-0.0002140261348974206,0.0002603734468731864,0.00033704824321712895,-10.517250070242268,-0.10327611239605823,0.4196138184752717,0.0009722058796113382,0.41961494472870076
17.439995050430298,-10.512492100538003,-0.09999867675529509,0.41968296740183714,-5.239913231037388e-05,0.41968297067295995,-0.00022826743821812356,0.0003966878876880202,0.0004576759810051738,-10.513105708360653,-0.10326537337563092,0.4196116566840608,0.0012020675377118417,0.41961337847059565
17.449992179870605,-10.508296563383144,-0.09999917846394106,0.419680613300519,-4.774311373349073e-05,0.41968061601616136,-0.0002426965636281799,0.0005348001178277718,0.0005872927617683755,-10.508909108580522,-0.10325222448877125,0.41960938203656,0.0014258234539625432,0.41961180448794055
17.460021018981934,-10.504087651420088,-0.09999962805643148,0.4196781067419969,-4.1684903259934814e-05,0.41967810881219203,-0.0002571717709711366,0.0006733534335039748,0.0007207927345610682,-10.504711939622856,-0.10323688468127717,0.4196072160989102,0.0016396440001675268,0.41961041959742235
17.469987154006958,-10.499905054633311,-0.10000000777791829,0.41967547220189627,-3.428851190287664e-05,0.41967547360262386,-0.0002700113729360493,0.0008064386458695175,0.0008504407275446487,-10.500518770896804,-0.10321947604319139,0.41960533485251483,0.0018425919415844417,0.4196093804739764
17.479997634887695,-10.495703884124161,-0.1000003117094279,0.41967303914105314,-2.654276593509925e-05,0.419673039980419,-0.00021608786376220337,0.0007410776085342099,0.0007719391081789394,-10.49632021432024,-0.10320006909523737,0.41960383844177435,0.002034646502348663,0.4196087713828921
17.49006748199463,-10.49147788905919,-0.10000054252710908,0.41967113629296465,-1.9411326349278738e-05,0.4196711367418871,-0.0001618454423608305,0.0006753300156069271,0.0006944527177516303,-10.49210174577755,-0.10317869077159574,0.4196027185025565,0.002216130499201811,0.4196085707050383
