t,x_ref,y_ref,vx_ref,vy_ref,v_xy_ref,ax_ref,ay_ref,a_xy_ref,x_odom,y_odom,vx_odom,vy_odom,v_xy_odom
44.54013133049011,-4.255695048025581,0.7001103442037899,0.3040030918331992,-8.609945977304035e-05,0.3040031040257015,7.794806022811483e-05,-0.008941729022927244,0.008942068766205768,-4.255899567895762,0.6997948419083396,0.3039289253381022,-0.012845878745758913,0.30420027655793547
44.55005669593811,-4.252677669235501,0.7001090580013626,0.30400391587241987,-0.00017218361695446588,0.3040039646336266,8.809725321966502e-05,-0.0084043759956205,0.008404837714185022,-4.252883186769014,0.6996696218815248,0.3039257232253744,-0.012389678643718547,0.3041781540067621
44.56019854545593,-4.249594495420707,0.7001068889227106,0.3040048619315665,-0.0002546354389182196,0.3040049685732744,9.84677228186734e-05,-0.007855307391027085,0.00785592452229283,-4.249801040314879,0.6995463174027234,0.30392230307538015,-0.01192583178511645,0.3041561963373591
44.57020878791809,-4.246551393440439,0.700103955511975,0.304005898825706,-0.0003305549079097648,0.30400607853688144,0.00010870337462468633,-0.00731337676767624,0.007314184586790339,-4.2467582944577,0.6994291812624637,0.30391875490617765,-0.011475543632918793,0.3041353279140592
44.579998254776,-4.243575306212869,0.7001003775525478,0.30400701198088576,-0.00039955539310216237,0.30400727454792686,0.00011871358297323091,-0.006783382337129887,0.006784421039887491,-4.243783902503878,0.6993190013131569,0.3039150901391451,-0.011046924960403017,0.3041157946660539
44.59007716178894,-4.240511222455035,0.7000960151372112,0.30400826042920925,-0.00046517503910317357,0.3040086163203453,0.00012901973174617634,-0.006237719224050187,0.006239053390480412,-4.240720139318695,0.6992097927369123,0.3039111264131068,-0.010620435988270564,0.3040966399325457
44.60009217262268,-4.237466580381522,0.7000910526632665,0.30400960383897047,-0.0005249305946631904,0.3040100570350543,0.00013926044410205569,-0.0056955206678900245,0.005697222933118726,-4.2376763350581435,0.6991054721720437,0.3039071058167327,-0.010214091858579367,0.3040787013889632
44.61004018783569,-4.234442302504565,0.7000855577465873,0.30401103979030536,-0.0005789104907345964,0.3040115909825461,0.00014943261458724748,-0.005156951088116644,0.005159115683092386,-4.234654257637441,0.699005837084563,0.30390311240093976,-0.009828898790462769,0.3040620150206392
44.620086669921875,-4.231388025382289,0.7000794905743475,0.30401259268046654,-0.0006279879692751887,0.30401324128594925,0.00015970563715825034,-0.004613041854868755,0.004615805568404185,-4.231601045446711,0.6989089621514066,0.3038991455601568,-0.009458271947187308,0.3040462951269433
44.63010835647583,-4.228341276253872,0.7000729744554861,0.3040142445616036,-0.0006715000312597801,0.30401498615800915,0.00016995328540213831,-0.004070476075381416,0.0040740225330097865,-4.2285546000729894,0.698815923216392,0.3038953884893651,-0.009106347359122718,0.30403179555324
